Time,Latitude,Longitude,Altitude,Pressure,Temperature,Acceleration,Acceleration (x),Acceleration (y),Acceleration (z),,Velocity(z)
5.881183,-71,40,203.6226917,98899,23.5,1.096303334,0.056,0.092,1.091,,
5.883161,-71,40,204.2170202,98901,23.5,1.096005018,0.055,0.089,1.091,,
5.885264,-71,40,202.5190291,98907,23.5,1.086736859,0.052,0.087,1.082,,
5.887136,-71,40,204.1321141,98896,23.5,1.09652451,0.057,0.094,1.091,,
5.888997,-71,40,202.77371,98919,23.5,1.096439237,0.057,0.093,1.091,,
5.891065,-71,40,202.603922,98912,23.5,1.105280507,0.053,0.094,1.1,,
5.894667,-71,40,202.77371,98919,23.5,1.096213027,0.059,0.089,1.091,,
5.898179,-71,40,203.0283972,98907,23.5,1.090946836,0.055,0.088,1.086,,
5.902038,-71,40,203.1132944,98910,23.5,1.097074291,0.058,0.088,1.092,,
5.904108,-71,40,203.6226917,98906,23.5,1.096241306,0.058,0.09,1.091,,
5.907783,-71,40,202.0096859,98913,23.5,1.094364656,0.057,0.092,1.089,,
5.911855,-71,40,203.1132944,98918,23.5,1.1001409,0.058,0.089,1.095,,
5.915726,-71,40,203.0283972,98921,23.5,1.099407568,0.055,0.094,1.094,,
5.919616,-71,40,203.3679899,98910,23.5,1.095124194,0.054,0.091,1.09,,
5.923192,-71,40,202.8586051,98907,23.5,1.089982569,0.054,0.089,1.085,,
5.926838,-71,40,203.0283972,98915,23.5,1.09179531,0.052,0.088,1.087,,
5.930808,-71,40,202.603922,98922,23.5,1.093904018,0.056,0.087,1.089,,
5.936056,-71,40,203.7075937,98899,23.5,1.097979053,0.053,0.09,1.093,,
5.938125,-71,40,203.3679899,98913,23.5,1.101868413,0.056,0.087,1.097,,
5.940195,-71,40,202.77371,98909,23.5,1.098027777,0.054,0.09,1.093,,
5.942154,-71,40,203.3679899,98906,23.5,1.099009099,0.052,0.091,1.094,,
5.944061,-71,40,203.5377904,98916,23.5,1.085951656,0.053,0.089,1.081,,
5.94612,-71,40,202.603922,98910,23.5,1.09572168,0.059,0.095,1.09,,
5.948124,-71,40,202.8586051,98910,23.5,1.096169239,0.055,0.091,1.091,,
5.952093,-71,40,202.8586051,98909,23.5,1.094014168,0.055,0.089,1.089,,
5.956011,-71,40,203.3679899,98910,23.5,1.09200641,0.053,0.09,1.087,,
5.959585,-71,40,203.5377904,98903,23.5,1.095308176,0.056,0.092,1.09,,
5.9636,-71,40,203.0283972,98915,23.5,1.099509436,0.057,0.094,1.094,,
5.965664,-71,40,203.5377904,98913,23.5,1.096348941,0.06,0.09,1.091,,
5.967519,-71,40,203.1132944,98907,23.5,1.10011863,0.056,0.09,1.095,,
5.969555,-71,40,202.77371,98915,23.5,1.097247921,0.055,0.092,1.092,,
5.971545,-71,40,203.2830907,98921,23.5,1.0925905,0.061,0.092,1.087,,
5.973441,-71,40,203.1132944,98915,23.5,1.096188852,0.057,0.09,1.091,,
5.977361,-71,40,204.2170202,98904,23.5,1.094163608,0.053,0.092,1.089,,
5.981088,-71,40,202.0945747,98906,23.5,1.097032361,0.054,0.09,1.092,,
5.985342,-71,40,203.1132944,98910,23.5,1.097467995,0.056,0.094,1.092,,
5.988966,-71,40,203.0283972,98925,23.5,1.090880837,0.052,0.089,1.086,,
5.992849,-71,40,203.7075937,98903,23.5,1.091993132,0.056,0.088,1.087,,
5.994919,-71,40,203.3679899,98918,23.5,1.096983591,0.053,0.09,1.092,,
5.996736,-71,40,203.5377904,98915,23.5,1.093069531,0.056,0.089,1.088,,
5.998706,-71,40,203.5377904,98913,23.5,1.098097901,0.057,0.089,1.093,,
6.00076,-71,40,203.8773997,98901,23.5,1.092807851,0.054,0.087,1.088,,
6.004511,-71,40,202.77371,98916,23.5,1.093422151,0.058,0.092,1.088,,
6.00817,-71,40,203.2830907,98907,23.5,1.099188792,0.054,0.092,1.094,,
6.011986,-71,40,202.77371,98912,23.5,1.095519968,0.06,0.092,1.09,,
6.015664,-71,40,202.5190291,98903,23.5,1.095124194,0.054,0.091,1.09,,
6.019653,-71,40,203.1132944,98915,23.5,1.095063925,0.051,0.092,1.09,,
6.025065,-71,40,203.2830907,98918,23.5,1.094212502,0.054,0.092,1.089,,
6.027206,-71,40,202.8586051,98909,23.5,1.097802806,0.051,0.089,1.093,,
6.029272,-71,40,201.7550238,98912,23.5,1.105343838,0.056,0.093,1.1,,
6.031133,-71,40,203.2830907,98904,23.5,1.095164371,0.058,0.089,1.09,,
6.033114,-71,40,203.2830907,98910,23.5,1.099257022,0.057,0.091,1.094,,
6.036935,-71,40,202.5190291,98907,23.5,1.093487997,0.056,0.094,1.088,,
6.040449,-71,40,202.0096859,98922,23.5,1.098127952,0.056,0.09,1.093,,
6.044248,-71,40,203.2830907,98916,23.5,1.097066087,0.053,0.091,1.092,,
6.048095,-71,40,203.9623038,98910,23.5,1.096238569,0.053,0.093,1.091,,
6.051776,-71,40,203.9623038,98906,23.5,1.095308176,0.056,0.092,1.09,,
6.055597,-71,40,203.1132944,98906,23.5,1.098293677,0.056,0.092,1.093,,
6.057661,-71,40,203.5377904,98909,23.5,1.098916284,0.05,0.091,1.094,,
6.059469,-71,40,203.6226917,98904,23.5,1.095906474,0.053,0.089,1.091,,
6.061548,-71,40,203.0283972,98899,23.5,1.095111866,0.057,0.089,1.09,,
6.065072,-71,40,202.3492453,98907,23.5,1.092459153,0.057,0.093,1.087,,
6.068658,-71,40,203.0283972,98912,23.5,1.093904018,0.056,0.087,1.089,,
6.072533,-71,40,203.0283972,98907,23.5,1.094212502,0.054,0.092,1.089,,
6.076073,-71,40,203.5377904,98915,23.5,1.095765486,0.05,0.089,1.091,,
6.079588,-71,40,203.7075937,98907,23.5,1.091045829,0.052,0.091,1.086,,
6.083376,-71,40,203.5377904,98918,23.5,1.094605865,0.055,0.096,1.089,,
6.087219,-71,40,203.6226917,98909,23.5,1.100304503,0.058,0.091,1.095,,
6.089308,-71,40,202.8586051,98918,23.5,1.096005018,0.055,0.089,1.091,,
6.091383,-71,40,203.6226917,98909,23.5,1.094146699,0.056,0.09,1.089,,
6.095017,-71,40,203.6226917,98915,23.5,1.091483852,0.054,0.095,1.086,,
6.098937,-71,40,202.8586051,98912,23.5,1.093285873,0.057,0.091,1.088,,
6.102485,-71,40,203.0283972,98910,23.5,1.092343353,0.058,0.091,1.087,,
6.106138,-71,40,203.6226917,98913,23.5,1.099065057,0.058,0.088,1.094,,
6.110047,-71,40,203.1132944,98919,23.5,1.096169239,0.055,0.091,1.091,,
6.11368,-71,40,203.3679899,98912,23.5,1.098345119,0.057,0.092,1.093,,
6.117262,-71,40,203.7075937,98904,23.5,1.098910824,0.055,0.088,1.094,,
6.121311,-71,40,203.2830907,98915,23.5,1.096919778,0.055,0.088,1.092,,
6.125282,-71,40,202.8586051,98909,23.5,1.097865657,0.054,0.088,1.093,,
6.128873,-71,40,202.3492453,98915,23.5,1.094959817,0.054,0.089,1.09,,
6.132773,-71,40,202.5190291,98906,23.5,1.096055656,0.056,0.089,1.091,,
6.136391,-71,40,202.8586051,98918,23.5,1.092790922,0.052,0.088,1.088,,
6.140292,-71,40,202.603922,98913,23.5,1.096086675,0.055,0.09,1.091,,
6.145303,-71,40,202.8586051,98915,23.5,1.096323857,0.058,0.091,1.091,,
6.149182,-71,40,203.6226917,98910,23.5,1.094979452,0.056,0.088,1.09,,
6.153121,-71,40,203.6226917,98915,23.5,1.09396435,0.054,0.089,1.089,,
6.156949,-71,40,203.5377904,98912,23.5,1.099238373,0.055,0.092,1.094,,
6.161039,-71,40,203.1132944,98909,23.5,1.094146699,0.056,0.09,1.089,,
6.167102,-71,40,202.5190291,98909,23.5,1.099023203,0.054,0.09,1.094,,
6.169182,-71,40,203.8773997,98903,23.5,1.098144799,0.053,0.092,1.093,,
6.171008,-71,40,202.2643544,98919,23.5,1.097426535,0.06,0.091,1.092,,
6.173089,-71,40,202.5190291,98910,23.5,1.095858568,0.052,0.089,1.091,,
6.174871,-71,40,202.8586051,98912,23.5,1.092511785,0.058,0.093,1.087,,
6.176937,-71,40,202.3492453,98919,23.5,1.097266604,0.057,0.091,1.092,,
6.178725,-71,40,202.8586051,98915,23.5,1.097262503,0.06,0.089,1.092,,
6.180582,-71,40,203.0283972,98910,23.5,1.092343353,0.058,0.091,1.087,,
6.18265,-71,40,202.603922,98901,23.5,1.098412491,0.055,0.094,1.093,,
6.186301,-71,40,203.7075937,98899,23.5,1.090896879,0.054,0.088,1.086,,
6.190575,-71,40,202.8586051,98903,23.5,1.086010589,0.047,0.093,1.081,,
6.192673,-71,40,202.77371,98922,23.5,1.099056868,0.053,0.091,1.094,,
6.194479,-71,40,203.2830907,98916,23.5,1.096983591,0.053,0.09,1.092,,
6.196353,-71,40,203.5377904,98913,23.5,1.097184123,0.057,0.09,1.092,,
6.198435,-71,40,203.3679899,98922,23.5,1.092356627,0.055,0.093,1.087,,
6.200274,-71,40,202.5190291,98913,23.5,1.099092353,0.052,0.092,1.094,,
6.202335,-71,40,202.8586051,98909,23.5,1.094079979,0.053,0.091,1.089,,
6.204151,-71,40,202.0096859,98921,23.5,1.097264325,0.05,0.095,1.092,,
6.206826,-71,40,202.8586051,98915,23.5,1.095794689,0.054,0.087,1.091,,
6.21069,-71,40,203.2830907,98915,23.5,1.10022225,0.058,0.09,1.095,,
6.214741,-71,40,202.8586051,98924,23.5,1.097102548,0.057,0.089,1.092,,
6.216818,-71,40,202.8586051,98909,23.5,1.096287371,0.054,0.093,1.091,,
6.218855,-71,40,203.7924964,98909,23.5,1.094885382,0.057,0.098,1.089,,
6.220784,-71,40,203.2830907,98909,23.5,1.093120304,0.052,0.092,1.088,,
6.222613,-71,40,202.77371,98919,23.5,1.094830124,0.053,0.088,1.09,,
6.22463,-71,40,203.2830907,98910,23.5,1.090866628,0.055,0.087,1.086,,
6.226429,-71,40,202.8586051,98915,23.5,1.098644164,0.061,0.093,1.093,,
6.228517,-71,40,203.5377904,98907,23.5,1.099309329,0.058,0.091,1.094,,
6.232148,-71,40,202.8586051,98903,23.5,1.092374478,0.057,0.092,1.087,,
6.235922,-71,40,203.0283972,98919,23.5,1.097139007,0.051,0.093,1.092,,
6.239775,-71,40,203.5377904,98915,23.5,1.094128877,0.054,0.091,1.089,,
6.241835,-71,40,203.0283972,98909,23.5,1.098046447,0.056,0.089,1.093,,
6.243671,-71,40,203.5377904,98906,23.5,1.09509132,0.055,0.09,1.09,,
6.245715,-71,40,203.3679899,98910,23.5,1.092125908,0.057,0.089,1.087,,
6.247738,-71,40,202.8586051,98912,23.5,1.094064898,0.056,0.089,1.089,,
6.249615,-71,40,203.0283972,98909,23.5,1.097082039,0.055,0.09,1.092,,
6.251757,-71,40,203.2830907,98910,23.5,1.091093946,0.053,0.091,1.086,,
6.255312,-71,40,203.5377904,98907,23.5,1.094944747,0.052,0.09,1.09,,
6.259048,-71,40,203.3679899,98909,23.5,1.095257504,0.055,0.092,1.09,,
6.26286,-71,40,202.603922,98915,23.5,1.095041552,0.054,0.09,1.09,,
6.264952,-71,40,203.6226917,98903,23.5,1.095164371,0.058,0.089,1.09,,
6.267007,-71,40,202.3492453,98901,23.5,1.097486674,0.058,0.093,1.092,,
6.268958,-71,40,203.3679899,98916,23.5,1.094146699,0.056,0.09,1.089,,
6.270754,-71,40,202.8586051,98910,23.5,1.092271944,0.055,0.092,1.087,,
6.272843,-71,40,203.2830907,98903,23.5,1.09743428,0.057,0.093,1.092,,
6.274614,-71,40,203.2830907,98901,23.5,1.090527395,0.053,0.096,1.085,,
6.278185,-71,40,203.3679899,98907,23.5,1.093351727,0.055,0.093,1.088,,
6.282092,-71,40,203.2830907,98906,23.5,1.094128877,0.054,0.091,1.089,,
6.285922,-71,40,203.2830907,98906,23.5,1.092392329,0.054,0.094,1.087,,
6.289912,-71,40,202.2643544,98916,23.5,1.093255688,0.058,0.09,1.088,,
6.291995,-71,40,203.2830907,98900,23.5,1.097310348,0.051,0.095,1.092,,
6.293822,-71,40,203.2830907,98915,23.5,1.095003653,0.058,0.087,1.09,,
6.295906,-71,40,202.77371,98906,23.5,1.094163608,0.053,0.092,1.089,,
6.29791,-71,40,202.5190291,98901,23.5,1.099105545,0.054,0.091,1.094,,
6.2997,-71,40,203.1132944,98904,23.5,1.092188171,0.055,0.091,1.087,,
6.303245,-71,40,202.603922,98912,23.5,1.09984999,0.057,0.086,1.095,,
6.306883,-71,40,203.6226917,98921,23.5,1.095946623,0.057,0.087,1.091,,
6.310581,-71,40,202.2643544,98903,23.5,1.095158893,0.053,0.092,1.09,,
6.314478,-71,40,203.6226917,98904,23.5,1.094116539,0.057,0.089,1.089,,
6.318481,-71,40,203.6226917,98909,23.5,1.085038709,0.053,0.09,1.08,,
6.320573,-71,40,203.0283972,98912,23.5,1.088412146,0.054,0.094,1.083,,
6.322601,-71,40,202.5190291,98909,23.5,1.098881704,0.056,0.087,1.094,,
6.324577,-71,40,202.77371,98924,23.5,1.096119519,0.054,0.091,1.091,,
6.326649,-71,40,203.5377904,98906,23.5,1.092156124,0.056,0.09,1.087,,
6.32858,-71,40,203.0283972,98912,23.5,1.097737218,0.053,0.087,1.093,,
6.332313,-71,40,203.3679899,98918,23.5,1.099280219,0.059,0.09,1.094,,
6.336272,-71,40,203.1132944,98910,23.5,1.092988564,0.056,0.088,1.088,,
6.339822,-71,40,203.2830907,98912,23.5,1.099105545,0.054,0.091,1.094,,
6.343365,-71,40,203.7924964,98912,23.5,1.094212502,0.054,0.092,1.089,,
6.347292,-71,40,202.5190291,98913,23.5,1.095308176,0.056,0.092,1.09,,
6.34936,-71,40,202.2643544,98903,23.5,1.098802985,0.056,0.086,1.094,,
6.351159,-71,40,203.0283972,98918,23.6,1.097915297,0.055,0.088,1.093,,
6.353186,-71,40,203.1132944,98907,23.5,1.093351727,0.055,0.093,1.088,,
6.355197,-71,40,202.5190291,98916,23.5,1.09615966,0.058,0.089,1.091,,
6.359106,-71,40,203.0283972,98907,23.5,1.098327365,0.055,0.093,1.093,,
6.362789,-71,40,203.6226917,98907,23.5,1.093151408,0.056,0.09,1.088,,
6.366697,-71,40,202.8586051,98912,23.5,1.090083483,0.056,0.089,1.085,,
6.371997,-71,40,203.1132944,98904,23.5,1.096271408,0.057,0.091,1.091,,
6.37559,-71,40,202.8586051,98913,23.5,1.094863005,0.052,0.089,1.09,,
6.37951,-71,40,203.6226917,98913,23.5,1.092105306,0.055,0.09,1.087,,
6.381589,-71,40,203.1132944,98915,23.5,1.094346837,0.055,0.093,1.089,,
6.383454,-71,40,202.77371,98924,23.5,1.098261808,0.057,0.091,1.093,,
6.38541,-71,40,202.8586051,98915,23.5,1.098231761,0.058,0.09,1.093,,
6.389246,-71,40,202.603922,98916,23.5,1.096154186,0.053,0.092,1.091,,
6.392925,-71,40,203.5377904,98915,23.5,1.098285027,0.059,0.09,1.093,,
6.396787,-71,40,203.1132944,98907,23.5,1.094980365,0.051,0.091,1.09,,
6.400421,-71,40,202.603922,98919,23.5,1.095173959,0.055,0.091,1.09,,
6.403937,-71,40,202.5190291,98912,23.5,1.097266604,0.057,0.091,1.092,,
6.407738,-71,40,202.603922,98912,23.5,1.094068554,0.051,0.092,1.089,,
6.411551,-71,40,203.1132944,98916,23.5,1.096950774,0.054,0.089,1.092,,
6.416168,-71,40,203.3679899,98909,23.5,1.093100636,0.055,0.09,1.088,,
6.418235,-71,40,203.5377904,98904,23.5,1.097082039,0.055,0.09,1.092,,
6.421814,-71,40,202.8586051,98909,23.5,1.093853281,0.055,0.087,1.089,,
6.425591,-71,40,203.6226917,98912,23.5,1.096902001,0.053,0.089,1.092,,
6.429428,-71,40,202.603922,98916,23.5,1.093773743,0.058,0.084,1.089,,
6.432958,-71,40,203.2830907,98906,23.5,1.096219868,0.056,0.091,1.091,,
6.436819,-71,40,203.6226917,98907,23.5,1.096241306,0.058,0.09,1.091,,
6.440457,-71,40,203.5377904,98918,23.5,1.097233795,0.053,0.093,1.092,,
6.444033,-71,40,203.5377904,98910,23.5,1.096190677,0.052,0.093,1.091,,
6.447911,-71,40,203.7924964,98919,23.6,1.097995902,0.055,0.089,1.093,,
6.45266,-71,40,203.0283972,98916,23.5,1.08981604,0.057,0.085,1.085,,
6.456564,-71,40,202.77371,98921,23.5,1.097149488,0.053,0.092,1.092,,
6.460475,-71,40,203.3679899,98913,23.5,1.094346837,0.055,0.093,1.089,,
6.464373,-71,40,203.0283972,98912,23.5,1.092988564,0.056,0.088,1.088,,
6.468439,-71,40,203.2830907,98907,23.5,1.092937784,0.055,0.088,1.088,,
6.472309,-71,40,202.603922,98913,23.5,1.094432273,0.055,0.094,1.089,,
6.476179,-71,40,203.2830907,98903,23.5,1.092125908,0.057,0.089,1.087,,
6.480076,-71,40,202.8586051,98909,23.5,1.097101636,0.052,0.092,1.092,,
6.48362,-71,40,202.5190291,98912,23.5,1.09339197,0.059,0.091,1.088,,
6.487146,-71,40,203.1132944,98925,23.5,1.092953796,0.052,0.09,1.088,,
6.491175,-71,40,202.0096859,98919,23.5,1.090188057,0.058,0.089,1.085,,
6.493264,-71,40,202.8586051,98906,23.5,1.094992694,0.053,0.09,1.09,,
6.495305,-71,40,203.6226917,98909,23.5,1.096188852,0.057,0.09,1.091,,
6.497413,-71,40,203.1132944,98906,23.5,1.097486674,0.058,0.093,1.092,,
6.499235,-71,40,203.6226917,98903,23.5,1.095124194,0.054,0.091,1.09,,
6.501031,-71,40,203.5377904,98906,23.5,1.094031992,0.052,0.091,1.089,,
6.503064,-71,40,202.2643544,98921,23.5,1.093036596,0.052,0.091,1.088,,
6.504836,-71,40,203.6226917,98906,23.6,1.094333587,0.058,0.091,1.089,,
6.50692,-71,40,203.3679899,98903,23.5,1.095974908,0.056,0.088,1.091,,
6.508733,-71,40,203.3679899,98910,23.5,1.100100904,0.054,0.091,1.095,,
6.512524,-71,40,203.1132944,98922,23.5,1.094313027,0.056,0.092,1.089,,
6.514613,-71,40,203.5377904,98913,23.5,1.094178687,0.055,0.091,1.089,,
6.516441,-71,40,203.1132944,98906,23.5,1.095529552,0.057,0.094,1.09,,
6.518257,-71,40,203.3679899,98919,23.5,1.093977148,0.049,0.092,1.089,,
6.520323,-71,40,201.5852524,98919,23.5,1.096086675,0.055,0.09,1.091,,
6.522071,-71,40,202.5190291,98915,23.5,1.095847161,0.05,0.09,1.091,,
6.523939,-71,40,203.2830907,98915,23.5,1.098127952,0.056,0.09,1.093,,
6.525998,-71,40,203.6226917,98901,23.5,1.090737365,0.054,0.086,1.086,,
6.527775,-71,40,203.3679899,98906,23.5,1.092023351,0.055,0.089,1.087,,
6.53129,-71,40,203.6226917,98918,23.5,1.097282552,0.054,0.093,1.092,,
6.535179,-71,40,202.5190291,98901,23.5,1.093183425,0.055,0.091,1.088,,
6.537286,-71,40,203.3679899,98910,23.5,1.096267303,0.06,0.089,1.091,,
6.539377,-71,40,203.2830907,98912,23.5,1.093151408,0.056,0.09,1.088,,
6.541184,-71,40,202.8586051,98906,23.5,1.095292198,0.054,0.093,1.09,,
6.543252,-71,40,203.8773997,98912,23.5,1.10103633,0.051,0.092,1.096,,
6.545331,-71,40,202.5190291,98924,23.5,1.092041208,0.052,0.091,1.087,,
6.547935,-71,40,203.3679899,98904,23.5,1.098435706,0.05,0.085,1.094,,
6.549792,-71,40,203.1132944,98903,23.5,1.096119519,0.054,0.091,1.091,,
6.553639,-71,40,202.8586051,98921,23.5,1.092906675,0.051,0.09,1.088,,
6.557527,-71,40,204.1321141,98909,23.5,1.096119519,0.054,0.091,1.091,,
6.56138,-71,40,202.8586051,98910,23.5,1.094799068,0.054,0.087,1.09,,
6.563462,-71,40,203.3679899,98918,23.5,1.093183425,0.055,0.091,1.088,,
6.565353,-71,40,204.1321141,98909,23.5,1.095257504,0.055,0.092,1.09,,
6.567402,-71,40,203.6226917,98896,23.5,1.094178687,0.055,0.091,1.089,,
6.569188,-71,40,203.2830907,98906,23.5,1.098097901,0.057,0.089,1.093,,
6.571157,-71,40,202.603922,98915,23.5,1.094146699,0.056,0.09,1.089,,
6.573205,-71,40,203.0283972,98915,23.6,1.097282552,0.054,0.093,1.092,,
6.576752,-71,40,203.7924964,98903,23.5,1.093560241,0.059,0.093,1.088,,
6.580464,-71,40,203.3679899,98904,23.5,1.097298501,0.056,0.092,1.092,,
6.584392,-71,40,202.603922,98918,23.5,1.098974522,0.053,0.09,1.094,,
6.586471,-71,40,203.2830907,98906,23.5,1.092968893,0.054,0.089,1.088,,
6.588398,-71,40,202.603922,98915,23.5,1.098229029,0.053,0.093,1.093,,
6.590448,-71,40,202.2643544,98916,23.5,1.09404616,0.054,0.09,1.089,,
6.592241,-71,40,203.1132944,98910,23.5,1.095639539,0.049,0.088,1.091,,
6.594429,-71,40,202.603922,98909,23.5,1.096874651,0.057,0.098,1.091,,
6.596274,-71,40,203.1132944,98912,23.5,1.088157158,0.054,0.091,1.083,,
6.598085,-71,40,203.1132944,98910,23.6,1.096287371,0.054,0.093,1.091,,
6.601938,-71,40,202.77371,98907,23.5,1.094079979,0.053,0.091,1.089,,
6.605553,-71,40,203.3679899,98910,23.5,1.096036952,0.054,0.09,1.091,,
6.609397,-71,40,202.8586051,98916,23.5,1.094382474,0.054,0.094,1.089,,
6.613241,-71,40,202.8586051,98906,23.5,1.095308176,0.056,0.092,1.09,,
6.616743,-71,40,203.1132944,98907,23.5,1.093402488,0.056,0.093,1.088,,
6.620362,-71,40,202.603922,98909,23.5,1.10027542,0.059,0.09,1.095,,
6.624249,-71,40,203.2830907,98910,23.5,1.093133569,0.054,0.091,1.088,,
6.627792,-71,40,203.3679899,98909,23.5,1.101897454,0.055,0.088,1.097,,
6.631914,-71,40,203.2830907,98910,23.5,1.094229409,0.056,0.091,1.089,,
6.635535,-71,40,203.1132944,98906,23.5,1.091243786,0.056,0.091,1.086,,
6.639377,-71,40,203.7075937,98904,23.5,1.098210362,0.056,0.091,1.093,,
6.643322,-71,40,203.1132944,98906,23.5,1.102224115,0.055,0.092,1.097,,
6.647196,-71,40,202.3492453,98912,23.5,1.094910955,0.053,0.089,1.09,,
6.649265,-71,40,203.3679899,98913,23.5,1.091060035,0.054,0.09,1.086,,
6.651337,-71,40,203.1132944,98903,23.5,1.091480188,0.052,0.084,1.087,,
6.653319,-71,40,203.5377904,98901,23.5,1.094163608,0.053,0.092,1.089,,
6.655105,-71,40,202.603922,98909,23.5,1.094944747,0.052,0.09,1.09,,
6.657166,-71,40,203.2830907,98903,23.5,1.094178687,0.055,0.091,1.089,,
6.660828,-71,40,203.6226917,98909,23.5,1.098906729,0.058,0.086,1.094,,
6.664973,-71,40,202.77371,98909,23.5,1.095009589,0.055,0.089,1.09,,
6.668554,-71,40,203.6226917,98919,23.5,1.092595534,0.064,0.09,1.087,,
6.672072,-71,40,203.9623038,98921,23.5,1.093121219,0.057,0.089,1.088,,
6.676048,-71,40,202.3492453,98910,23.5,1.099424395,0.057,0.093,1.094,,
6.682074,-71,40,203.1132944,98910,23.5,1.09213827,0.054,0.091,1.087,,
6.684131,-71,40,203.6226917,98913,23.5,1.094959817,0.054,0.089,1.09,,
6.686199,-71,40,202.3492453,98915,23.5,1.094079979,0.053,0.091,1.089,,
6.688232,-71,40,202.8586051,98921,23.5,1.09112969,0.052,0.092,1.086,,
6.69185,-71,40,202.8586051,98906,23.5,1.097372316,0.059,0.091,1.092,,
6.695791,-71,40,202.77371,98913,23.5,1.09507534,0.053,0.091,1.09,,
6.699672,-71,40,204.8962945,98900,23.5,1.094178687,0.055,0.091,1.089,,
6.703743,-71,40,203.9623038,98910,23.5,1.097946265,0.054,0.089,1.093,,
6.707409,-71,40,203.1132944,98915,23.5,1.097164527,0.055,0.091,1.092,,
6.711101,-71,40,203.2830907,98912,23.5,1.093984004,0.056,0.088,1.089,,
6.716402,-71,40,203.6226917,98910,23.5,1.094397551,0.056,0.093,1.089,,
6.718451,-71,40,203.3679899,98903,23.5,1.097082039,0.055,0.09,1.092,,
6.720471,-71,40,202.603922,98918,23.5,1.097629263,0.054,0.085,1.093,,
6.72429,-71,40,203.2830907,98907,23.5,1.089358068,0.058,0.091,1.084,,
6.727932,-71,40,202.8586051,98912,23.5,1.093084626,0.053,0.091,1.088,,
6.733167,-71,40,203.6226917,98913,23.5,1.097915297,0.055,0.088,1.093,,
6.737172,-71,40,203.6226917,98906,23.5,1.097298501,0.056,0.092,1.092,,
6.740738,-71,40,202.3492453,98906,23.5,1.09509132,0.055,0.09,1.09,,
6.744741,-71,40,203.7924964,98916,23.5,1.097082039,0.055,0.09,1.092,,
6.748315,-71,40,204.2170202,98909,23.5,1.093285873,0.057,0.091,1.088,,
6.752249,-71,40,203.1132944,98906,23.5,1.095191307,0.06,0.088,1.09,,
6.754373,-71,40,203.6226917,98915,23.5,1.09078733,0.055,0.086,1.086,,
6.757861,-71,40,203.3679899,98906,23.5,1.098127952,0.056,0.09,1.093,,
6.761636,-71,40,203.1132944,98915,23.5,1.093949268,0.052,0.09,1.089,,
6.765633,-71,40,202.77371,98915,23.5,1.092257753,0.053,0.093,1.087,,
6.769232,-71,40,203.3679899,98909,23.5,1.093580358,0.051,0.086,1.089,,
6.77276,-71,40,202.603922,98918,23.5,1.098941764,0.054,0.089,1.094,,
6.776725,-71,40,202.3492453,98909,23.5,1.094979452,0.056,0.088,1.09,,
6.780254,-71,40,203.5377904,98910,23.5,1.089006887,0.056,0.088,1.084,,
6.784278,-71,40,202.8586051,98903,23.5,1.098412491,0.055,0.094,1.093,,
6.788432,-71,40,203.0283972,98929,23.5,1.094008227,0.058,0.087,1.089,,
6.792375,-71,40,203.5377904,98913,23.5,1.095060272,0.056,0.089,1.09,,
6.796285,-71,40,203.1132944,98921,23.5,1.093267122,0.055,0.092,1.088,,
6.800013,-71,40,203.0283972,98907,23.5,1.093121219,0.057,0.089,1.088,,
6.80379,-71,40,204.1321141,98900,23.5,1.093050776,0.054,0.09,1.088,,
6.807717,-71,40,203.5377904,98919,23.5,1.096137309,0.056,0.09,1.091,,
6.811402,-71,40,203.1132944,98912,23.5,1.094079979,0.053,0.091,1.089,,
6.81496,-71,40,203.5377904,98915,23.5,1.092886087,0.06,0.084,1.088,,
6.818906,-71,40,203.5377904,98906,23.5,1.093100636,0.055,0.09,1.088,,
6.822404,-71,40,202.77371,98922,23.5,1.09213827,0.054,0.091,1.087,,
6.826448,-71,40,203.5377904,98903,23.5,1.099957726,0.051,0.091,1.095,,
6.828503,-71,40,203.9623038,98906,23.5,1.091327632,0.056,0.092,1.086,,
6.83043,-71,40,203.3679899,98918,23.5,1.096646251,0.056,0.096,1.091,,
6.832587,-71,40,203.3679899,98921,23.6,1.094333587,0.053,0.094,1.089,,
6.834429,-71,40,203.1132944,98912,23.5,1.097021878,0.057,0.088,1.092,,
6.836291,-71,40,203.7924964,98912,23.5,1.097215111,0.056,0.091,1.092,,
6.838374,-71,40,202.603922,98912,23.5,1.094449177,0.057,0.093,1.089,,
6.840145,-71,40,202.603922,98912,23.5,1.101247474,0.057,0.091,1.096,,
6.841967,-71,40,202.8586051,98912,23.5,1.100100904,0.054,0.091,1.095,,
6.844035,-71,40,203.5377904,98909,23.5,1.097208276,0.059,0.089,1.092,,
6.847865,-71,40,203.6226917,98906,23.5,1.095142,0.056,0.09,1.09,,
6.84994,-71,40,202.8586051,98912,23.5,1.098179402,0.057,0.09,1.093,,
6.852041,-71,40,203.5377904,98901,23.5,1.097164527,0.055,0.091,1.092,,
6.853873,-71,40,203.3679899,98912,23.5,1.098110195,0.054,0.091,1.093,,
6.855928,-71,40,203.9623038,98909,23.5,1.096983591,0.053,0.09,1.092,,
6.85785,-71,40,203.1132944,98910,23.5,1.098179402,0.057,0.09,1.093,,
